feature_0,feature_0*feature_1,feature_1,feature_2**2,feature_2**2-feature_2,feature_3,feature_4,target
0.7486518745835663,0.26296670374617725,0.35125365029300315,0.8996960967213226,-0.04882701671415013,0.005806962776907176,0.49580578785318363,13.909282226463047
0.2683595201199688,0.050297028791997586,0.1874240525154932,7.805911920730335e-05,-0.008757048079197442,0.6689009090837092,0.6211930047348085,16.08881775773976
0.7817048436728131,0.363821007125224,0.46541992168786317,0.07196802204272677,-0.1963005412343124,0.4802438617572774,0.43383671906334953,16.76768649745924
0.6058989390769026,0.4224159876247792,0.6971723506701253,0.4197283634549554,-0.22813610034511705,0.37326842786661285,0.8803837017920185,17.846923790935048
0.19450161389181686,0.061386288644474686,0.315608119728087,0.04426635671965005,-0.16612935787465924,0.5425105653516779,0.7038116809713848,12.127622064242633
0.16336696039875775,0.028824049906059815,0.1764374499941972,0.9591201436534498,-0.020226650721989925,0.555930901545889,0.7464442401730733,14.429574130171197
0.9879221253939965,0.20301166049295166,0.20549358626013958,0.43064454449220546,-0.2255905844762196,0.5479843606189345,0.9067706443051634,16.34980771826408
0.1217538954593077,0.08354321911252006,0.6861646503987355,0.25725807327261513,-0.24994807147783554,0.2933925057959407,0.6202499943592538,9.2618067444882
0.9358888751087253,0.14863624139604076,0.15881825860871912,0.06575481053823264,-0.19067219766923493,0.41034946789692806,0.1769299556192142,10.421443796050188
0.87600806403881,0.08201716305257531,0.09362603658514002,0.02263839100530797,-0.12782220518289,0.34570698885750095,0.5675802764625724,11.959724155136696
0.3852958107365835,0.17498327981064288,0.45415308169616797,0.08693175577940374,-0.20791016081218902,0.49454313167792996,0.6501758952011094,14.512272268016119
0.4122730580801144,0.333111907162333,0.8079885421414114,0.8093066207754832,-0.09030808607155538,0.16540008393122863,0.20263122900440123,14.39500214290883
0.4246296905737017,0.2877517814855625,0.6776534657687068,0.19882350260344148,-0.24707278870591834,0.39064661945500323,0.681243081138811,15.701435769770743
0.907462125460485,0.24490110896717623,0.2698747441860485,0.08500677647307259,-0.20655243959301678,0.9738311718166428,0.7091050261612083,21.618389872113696
0.37224248047897013,0.3372294796269165,0.9059403408041935,0.12955462051741334,-0.230382346905236,0.547016982134928,0.28309205179029073,15.997294619692255
0.5492043593339511,0.3145240681702387,0.5726904071768085,0.12466685508333361,-0.22841508311704165,0.5100610515860998,0.1336429781752838,13.72995207331247
0.3178316510386857,0.3115871786545289,0.9803528932258646,0.02256106632386633,-0.1276423501614664,0.6520697805639842,0.7498912719788634,20.64252345434728
0.8621160734433693,0.7924754111245037,0.9192212458808308,0.042151647362227,-0.16315701626945467,0.5128809002671613,0.02975599160079989,12.673947529389038
0.07463383659110634,0.06658581710194394,0.8921666115966304,0.07069292830324407,-0.19518848944392392,0.3986240400110729,0.13785967332421545,8.388272678389479
0.3877054198302562,0.3252234974951984,0.8388417619686271,0.996923985268487,-0.0015368228098706638,0.5682464943077937,0.32454430395073663,20.103239478130252
0.2939471068670305,0.24461650234048543,0.8321786356316812,0.0067748652105131275,-0.07553470416336422,0.2932953368609872,0.004028892352541558,13.485809232002115
0.7743584278421191,0.1691590357028968,0.21845056451995637,0.1978193648928844,-0.24694952441130738,0.8918261802973939,0.8672557582463952,18.06367051650294
0.5268265797745678,0.021242596574972756,0.0403218011210873,0.21837570637853498,-0.24893115894502837,0.03453052466214357,0.33205835329245836,2.4619065355964045
0.29736976730780507,0.16810857272341037,0.5653183046997596,7.772715034957862e-06,-0.0027801862220654186,0.05059770825875376,0.5987141336160294,13.506710485854482
0.4074092840205682,0.27569917288919105,0.6767130345396652,0.02876773736132605,-0.14084280877695526,0.2606502192309118,0.47623164927491235,14.708678320210659
0.7752501859850515,0.6470790736580542,0.8346712910953513,0.5552518226377037,-0.18990039177067053,0.4170078064364796,0.43786656127231816,17.124762997410848
0.3977388161451286,0.3563083356764894,0.8958349580506573,0.08641481094109332,-0.20754915103569954,0.6413849063165254,0.261472872558731,18.740505542950615
0.8912732980028544,0.8601967205200931,0.9651323813330916,0.7516982635549371,-0.11530707873248913,0.5919768271022225,0.40236015168770156,15.034219803148964
0.41854803948658725,0.010601682050206116,0.025329666012079977,0.005807675512908575,-0.07040043109595932,0.9511761702665956,0.23172220605113247,14.299188198193507
0.1299273601355999,0.02980182429683011,0.22937296860127965,0.37139516534112194,-0.23802682748578774,0.07974300714399729,0.841613008630205,6.346775871943334
0.7713253856666155,0.5898674036108381,0.7647452224083706,0.35646894046411604,-0.24058125881908998,0.050892516883310424,0.9003848007270902,14.963187547681452
0.2728752645770667,0.0027912600019160327,0.010229069337751251,0.12811179140243076,-0.22981528413451538,0.8663970270650344,0.06948803640814827,10.019901512212309
0.559322597287837,0.4602534969795009,0.82287663543593,0.8913922248709156,-0.052743477700973984,0.16109280316134145,0.7460564218976335,18.322141373852627
0.048068584979848894,0.04617464165285811,0.9605991454130643,0.05480658739648152,-0.17930148037667643,0.5136484137229178,0.8611107923220114,12.784270241425768
0.1494981384047952,0.05848324303199237,0.3911971323257394,0.3882612301990764,-0.23484488451901592,0.9421960952308523,0.4963096009451793,13.572701435826762
0.7451932673061894,0.45267852812045045,0.6074645974149029,0.4517881904421586,-0.22036371979998198,0.6430127113315764,0.5577453698190025,19.470215928274843
0.8299155254644575,0.10771470775764615,0.12978996590931857,0.5952908448779765,-0.1762600898489387,0.845574490094861,0.5569023631100984,17.25305175294528
0.9637315879296476,0.10988537925214309,0.11402073007506808,0.5212915702399703,-0.20071367228945225,0.17313687095835983,0.6444328216838038,9.226568441073669
0.2273658035865601,0.1892455932205056,0.8323397372659789,0.8867688241826661,-0.05491521209631112,0.39509631810250634,0.07417159212899838,13.163148010511748
0.8043857821383549,0.679801933573873,0.845119280659969,0.01252474732223886,-0.09938927021908105,0.6027865324909405,0.8786541337115245,22.058062763781386
0.438104459897001,0.00727330722695448,0.016601764859148993,0.4117183202117357,-0.22993448326669974,0.40359280555009036,0.10021688600972434,5.338196291925933
0.736122087091217,0.40987781915158317,0.5568068481292464,0.02681732892280226,-0.13694264458355326,0.3572929251608973,0.5813068053964524,17.981787111235978
0.7726244968246497,0.7553914650660407,0.9776954628937683,0.41824108884963523,-0.22847452782405792,0.8798756260989268,0.1505383669942787,17.575089982405913
0.38936687581861273,0.2690084311215641,0.6908867903978615,0.0633196954215117,-0.18831435517878306,0.19953508564992006,0.5292791922976527,13.923692726076101
0.9992871757413087,0.6333641623625511,0.6338159617556363,0.3780997309000278,-0.23679841586903494,0.6801976759485999,0.7734701122959967,21.345517171093597
0.6554422541916342,0.6069841841323201,0.9260681322428961,0.4037976449921197,-0.23165309660168765,0.45588067030776025,0.07835431930680092,14.461837887740062
0.17195059678492408,0.13724393217758313,0.7981590918771159,0.037037027781318774,-0.15541303790149352,0.577332165354499,0.6028380625746758,14.977328580536854
0.18130235018686613,0.1081812929315207,0.5966899646916852,0.7366896621265456,-0.12161661311938643,0.5462525143422506,0.40958846893888357,13.049659687635149
0.015534914756580753,8.948274325487051e-05,0.005760105198965748,0.1524247198138378,-0.23799136568192888,0.6716389212482471,0.5112416051418507,8.848112952081024
0.4412758088677742,0.4150896817057345,0.9406581402474157,0.851291155175593,-0.07136325205150795,0.03795997954917263,0.7987214840720961,17.457497298932974
0.38769464157105704,0.02478673608201414,0.06393365660554584,0.10493623376347716,-0.21900239277475642,0.29039060739299594,0.1625344434080177,3.895223877915554
0.4033919442565961,0.3998241001313598,0.9911553907408553,0.6780851385338053,-0.14537411275541623,0.5485036580781895,0.02058535669346606,17.559412089550356
0.9843331386348276,0.42208815742759553,0.4288062047905752,0.02075183688737835,-0.12330314180957037,0.5085332455219468,0.8895282971248215,22.022758464054462
0.13139948687679148,0.10104250799693162,0.7689718612955887,0.6867140504356032,-0.14196806620237712,0.5977277210719845,0.08970440972495508,12.224185830584448
0.8776899250718676,0.5756575103143721,0.6558779973089423,0.9127746653091595,-0.04261774899459636,0.3426894517434399,0.9329241298908273,22.49183017142459
0.9690700179161108,0.8570382496577493,0.8843924936411977,0.7841112230660333,-0.10138932637819675,0.671989792361607,0.22714790896614312,15.160464416770402
0.8915164930524425,0.3621687382049087,0.40623896588260255,0.7519649337115092,-0.11519418300900897,0.8153757423306821,0.6926316445892138,23.04795709335129
0.898505526923951,0.21884548331441134,0.24356609587437106,0.8612618511484972,-0.0667800935654781,0.05485243759671887,0.2203679796124538,11.468543952644271
0.020011869271747362,0.007005568773767666,0.3500706844841369,0.46038798630498223,-0.21813097901948253,0.2707689677770957,0.46541735715794297,6.24220185495052
0.12286729226290583,0.1158031377748985,0.9425058177981838,0.07220756533023796,-0.19650708877377243,0.8860210714052265,0.4623534376483861,15.647169855928782
0.667858677628885,0.41792488669583894,0.6257684457730008,0.6199545468439965,-0.1674173772452464,0.661434144251329,0.7680560858399789,21.28921123960809
0.5569649422463901,0.37094442431558594,0.6660103647088932,0.5455794717659466,-0.19305404478061972,0.5555760002102949,0.6977012514054471,19.1142472619718
0.8826933968221682,0.3350565588430839,0.37958430418686595,0.2700655588914521,-0.24961276362301654,0.1659280549691301,0.9233398258818725,14.803758478351671
0.5336118945749494,0.32884895546592074,0.6162699122887181,0.6714964205650024,-0.14795243114265755,0.07101015486656093,0.9774171783658491,15.342324347163364
0.23507999644508681,0.04084294090032751,0.17374060540224723,0.5712342103538341,-0.1845661669640355,0.9218400142277701,0.4673059781802118,14.155230716466026
0.9230484677743724,0.8012156022061562,0.868010326844509,0.0049597006413825894,-0.06546544146981652,0.32252497473453456,0.6443920083256246,15.637633094100494
0.10909013612400531,0.08447768686348128,0.7743842831716107,0.0028097934571196196,-0.0501976914588771,0.3745040712218156,0.7403155182829345,13.906813236133914
0.4392604575565864,0.0799648310429589,0.18204422835546874,0.31638975498461214,-0.2460955825883882,0.637302720684228,0.07476989368284637,9.925786413791256
0.341454629957364,0.03954716623711475,0.11581968076418481,0.05885033550948086,-0.18374054541863824,0.667890986232235,0.7242910205486144,13.181987066581083
0.09386312846265765,0.08704100361505067,0.9273183734726987,0.026977271601707903,-0.1372703207754953,0.8407923614173205,0.6584295327151287,16.43003696150191
0.8340357653968947,0.09075631246939674,0.10881585207105393,0.2374547450894123,-0.2498385393804358,0.3905642526717127,0.8327714764006625,10.123056517376874
0.6772750998903563,0.628043493440596,0.927309292106368,0.05013012156293905,-0.1737674477917528,0.8718504412113278,0.7475682419538687,23.017420605153095
0.6548819405141978,0.5624798771169413,0.8589027156181699,0.15156774246638532,-0.23774927805337737,0.8669685577982192,0.7347425798057696,23.025601861841565
0.7277563883723263,0.36353741923474836,0.49953174584674287,0.009319444542121634,-0.08721782568094627,0.5307691516184633,0.7652069279438194,21.870607278377385
0.37087190196781483,0.12145699268932383,0.3274904139269741,0.06215090077149319,-0.18714992307691128,0.1989102964657964,0.5825900263687968,10.328967978564087
0.8826807162490116,0.5823516471419001,0.6597534492615038,0.8872694424837071,-0.05468036641467955,0.08248625539268784,0.4503536947141673,16.31591240249104
0.8670839877858885,0.39319864019762624,0.45347238068790163,0.9305419974448678,-0.03410405030781327,0.4633703181001809,0.08518659631947834,19.10768357565018
0.5331802778143484,0.18312954359910846,0.3434664619438035,0.4621682037322275,-0.21766133647048208,0.09768497344650373,0.3076466572312222,7.987333462431554
0.20717376581519287,0.13832853346006385,0.6676932907782269,0.7819530346383695,-0.10232804886300761,0.609595533532414,0.2013275291951615,14.175874901606754
0.7586568559134624,0.5826427076559136,0.7679924106853043,0.15674913848028885,-0.23916643140840452,0.1726148555065835,0.8739343806294688,15.926521559567005
0.4127669784957364,0.22907679813483017,0.5549784989333791,0.6874204672459845,-0.14168776890053003,0.6510551964585902,0.1605630849417885,15.2192217538671
0.23835928403999296,0.19681753188249781,0.8257179185413014,0.5813962217145666,-0.18109720233220283,0.004791396185274799,0.9985385353667892,12.508407706367096
0.09864582502597385,0.08844827183071505,0.8966245840351201,0.7684406364893007,-0.10816682211991091,0.35587605028370606,0.5056955214549489,12.029810121257619
0.9857185964474358,0.5974237912175776,0.6060794565210739,0.26913637244457933,-0.24964717822427074,0.10484403356784056,0.09153851453631334,10.935233087818188
0.9248114013051293,0.3686657783737804,0.3986388769142607,0.004510289770687235,-0.06264840118355364,0.9452854153814707,0.9279054246601253,26.716556637524537
0.2944236261676575,0.008784955751088912,0.029837808417203515,0.024468407958920534,-0.13195540083923057,0.2443838516740433,0.45012500336827255,7.858645142014
0.2938619529492874,0.2639803949138444,0.898314301203192,0.242762886633248,-0.24994685209052434,0.6206105222540993,0.36536550209557206,15.168007004052436
0.9179497978139728,0.8571971076720205,0.9338169796576783,0.004923135627805522,-0.06524192425106526,0.43967398529868384,0.25309621035231766,13.532638278291506
0.7832920822177293,0.5200088484337895,0.6638760434823906,0.5642919573630086,-0.18690173095113627,0.9225516240278497,0.9125835559191425,24.564884302509878
0.23380755232188555,0.014407300483896704,0.06162033835443437,0.3407472049940494,-0.24298835585011347,0.1652853630678226,0.0428126833639515,1.2438132306813092
0.9898007476532862,0.8645051285098284,0.8734132910684089,0.77765976112573,-0.10419043087160129,0.3019729824373234,0.6423530327634432,13.359327598353396
0.3845595518053262,0.09737043427553399,0.2531998849552055,0.29526230740203174,-0.24811813704001084,0.7268712270098053,0.022506365124928096,10.409869438254505
0.3795318577460228,0.28361204482885394,0.7472680857759323,0.6682915202072569,-0.14919947069555228,0.3400274653883568,0.016332954291721435,12.741542068973517
0.952442166670147,0.06680158819076788,0.07013715953412092,0.8874805032366248,-0.054581332969802165,0.4182279257238509,0.4074790739312937,12.066066621702396
0.25038524455573763,0.011347417294444771,0.04531983230313219,0.14182175217560145,-0.23477053687928806,0.7731849789481215,0.909494111669984,13.531974774166171
0.15611112046584963,0.10474258590438619,0.6709489086480508,0.09478235111687984,-0.21308507346207728,0.35580515236794164,0.3796444070354036,9.542337551654898
0.25445456811290446,0.2115428201830846,0.8313579188298187,0.022921341414632437,-0.12847661568727975,0.2511025231151478,0.356613035526237,12.63927113411329
0.13019847915929728,0.012022593656801368,0.0923405076190773,0.32971085860197025,-0.24449368561722196,0.7528816050219218,0.6732713184694209,10.936917197446572
0.8433052365778804,0.7084942078710689,0.840139699293375,0.260347911692837,-0.2498950810986731,0.18765015166946764,0.09180283639387377,10.735486615392535
0.8352781909190481,0.40442499175821583,0.48417999674243994,0.6356531700936243,-0.16162543246236072,0.6965574216293402,0.34953299303986485,20.263080570603037
0.4697679700700541,0.3052608935028383,0.6498120624471615,0.05826678623454562,-0.1831183546390086,0.14131276528238745,0.4263581608514688,14.363311929959464
0.9919526943603733,0.8621139577409469,0.8691079349271303,0.2764020381551629,-0.2493374773419727,0.7422990855494636,0.36580584846809516,13.391898967099134
0.046966956388131975,0.002085750352562584,0.044408888992637174,0.6250519635874866,-0.16555031542990062,0.6845512485129661,0.4493994541264761,11.37357022386894
0.045512993258537304,0.0428874716810735,0.942312702604518,0.0004041441394988377,-0.019699192387029232,0.37294434341154037,0.367716781991409,11.676355626830224
0.9953897595481138,0.8824386104316222,0.8865257071081692,0.032902653211204044,-0.14848823192695287,0.1481305097129263,0.6713323441973802,10.785024909972499
0.5645165906606521,0.3718376488235659,0.6586832964260722,0.016119051006245,-0.11084177368485804,0.617183947105092,0.4768508234050274,19.83315595173434
0.5189388301235639,0.27911395275054224,0.537855208645849,0.07475190073698271,-0.19865603758409586,0.09410188591542268,0.08696882709144271,10.50698586962104
0.5492813452726926,0.06661061980605036,0.12126867292931875,0.29628780183923314,-0.2480354493996177,0.015584210390921283,0.15009401044708615,2.4419951136841305
0.6343834078932485,0.06669601166823344,0.10513517667450845,0.17497932078654438,-0.24332597536274464,0.18519316169631217,0.9742544784306676,8.69584442655712
0.8880784353018157,0.3483882282782208,0.3922944352993102,0.00013570801849402276,-0.011513670441064357,0.907688957581543,0.3200285507181959,24.329481810511776
0.5894104700615351,0.49922035999981235,0.8469825110973905,0.17353403813753407,-0.24304013069382072,0.43865762634705674,0.7556403669120026,18.617964414678255
0.3821624312160725,0.08282182941489172,0.2167189201495966,0.1541932840147905,-0.23848124280709349,0.37806726930014734,0.989032074203254,11.395380904898703
0.31883832669568846,0.22692538500421655,0.71172555494184,0.6900843281178708,-0.14062881618518575,0.83124430575758,0.40572031812706466,19.737194519874897
0.3622750666736523,0.13582472816924193,0.3749215462614123,0.6339527943206338,-0.1622587317957832,0.874079839807724,0.9647789260183783,19.49693495754589
0.02629707741392484,0.014793976920654707,0.5625711438496581,0.8448336355640351,-0.0743146852003751,0.42315438992326004,0.3632566452373954,10.31112350940138
0.6362596348459199,0.3351133159867637,0.5266927173022953,0.5268732039016564,-0.19898711592692908,0.4148921804175021,0.22617240450516896,14.45108688182784
0.5834445605503165,0.29952135901679866,0.513367300458306,0.14195080566683327,-0.23481278820448714,0.06891057556578906,0.270614966221865,9.935706711120998
0.7242763393866029,0.6288924221338806,0.8683045240253136,0.7504547718423304,-0.11583315479772749,0.7361074179494591,0.30228303319196503,20.794364746524607
0.5271316826772654,0.30079069624940585,0.5706177528956535,0.6747376302944418,-0.14668651732628757,0.7186062667880684,0.03814761271617795,17.797550118043258
0.9496173919912524,0.03293337617296918,0.03468067924062679,0.016033241895094145,-0.11058919646041276,0.6964292756421949,0.5470984262396282,13.123721453915064
0.05524889639344566,0.044365344450885115,0.8030086996660499,0.26233700757696565,-0.24985144170412232,0.44525720769396004,0.2839653274312528,6.282557256758068
0.10177818510917358,0.07029554774369415,0.6906740149501663,0.7461540789155787,-0.11764802742335512,0.7562891517668977,0.6171810253217489,15.15333232729514
0.08380034755182941,0.06773103288579263,0.8082428637172642,0.358898173466697,-0.2401829341194937,0.03359152570411539,0.06616815883643712,3.152318651184964
0.3508389869926182,0.14321443091184877,0.4082055764083655,0.7466667019611911,-0.11743207824926094,0.8683470933186029,0.9487427357296815,21.65329578113914
0.6063533612744527,0.15946827086925872,0.2629956079308,0.1765619074138687,-0.24363079529986084,0.6697211295999936,0.14816720445718767,12.06533838793182
0.8577636034260246,0.6939980769465924,0.8090784852314433,0.979064413733129,-0.01041242466842196,0.38876601262279487,0.44449046114783164,18.848416218672547
0.5268466876226593,0.02217293810398764,0.04208612984555471,0.6079556240755436,-0.17175946752878313,0.750008772168467,0.005267231736626132,9.944967859503524
0.6451333022852076,0.18705341566044364,0.2899453725266674,0.0936648585958259,-0.2123822923398198,0.9874913303909668,0.46051089722566263,18.370320633272616
0.30734606589750846,0.04447811604664432,0.1447167248318596,0.003822870742032583,-0.05800649721553741,0.13674999111192365,0.08362333514128151,7.627797327664377
0.3710418270320106,0.33394218832107964,0.9000122465769059,0.5399316089008313,-0.19486877821177173,0.221288631621826,0.39295372561073116,13.823717885753585
0.40137303436833394,0.1988264261658506,0.49536568015526083,0.1799841700360268,-0.244261242474264,0.8793865759324818,0.91668238160212,18.680017746841337
0.9875189455920071,0.8309390973198377,0.8414411703480773,0.055208972983474734,-0.17975692450693712,0.2373067567254914,0.0661389910724397,9.198398016808284
0.9803302400174633,0.025684082050707383,0.026199418320758783,0.011012509488500131,-0.0939279950295368,0.17760331392882933,0.6740770947752134,9.458662225765057
0.9193305756616181,0.4885070860728394,0.5313726085105716,0.8213091237876462,-0.08495194444139686,0.5566675295199132,0.3920772768120764,22.23144981553406
0.6462226657832457,0.05197115590614881,0.08042298523088454,0.45721016574036694,-0.21896301158949943,0.17405500207557245,0.17569875194830153,4.808958697727965
0.5555095581366682,0.505432222966333,0.9098533329681878,0.9994475528595347,-0.0002761854099607719,0.8705363918612686,0.709062441239181,28.068519373319877
0.45945734523618964,0.08973215039451654,0.19530028483577433,0.2098978703172394,-0.2482482530072294,0.38634157397781754,0.43959510076938846,8.904777803431404
0.8378824965579394,0.1769058712319844,0.21113446331522856,0.19880112022967888,-0.24707007218992438,0.7579215037440733,0.8655910561239544,17.305671529674
0.8834727014339343,0.7341261853771096,0.8309551434759382,0.9578482059112371,-0.02084899236371307,0.7323539622691772,0.07075662782525405,19.19385162840936
0.5275780447547462,0.38680255203103114,0.7331665065987403,0.915438438052734,-0.04134703322739264,0.5365794228001831,0.18527643758114343,19.092242294177662
0.669549594278189,0.46778724699404606,0.6986595929437404,0.13210649468368507,-0.23135807674479003,0.15306657595211637,0.7922700711076293,15.812960381333376
0.8055107244461328,0.44391167644687357,0.5510934404406672,0.4901407143634475,-0.20995978868125642,0.646045390138115,0.10873215075136211,17.071917868768175
0.015984549097427525,0.007138336475519621,0.44657728109881,0.5698489457931929,-0.18503445301300214,0.6158468923036953,0.037886844667163966,7.719484592341721
0.9818272299501584,0.07473179549244499,0.07611501617880234,0.0033503187264055895,-0.05453161909883995,0.9757826106313808,0.5536693568738014,17.78901054638447
0.09517436438434257,0.041718848578049514,0.4383412366125853,0.2640168966813413,-0.24980884876291076,0.8317884608533718,0.8373624986216308,15.27178597138221
0.34123607238334086,0.05283807683626909,0.15484317489421628,0.8815845851182454,-0.057342773689796456,0.3034317607459779,0.10735068496448308,9.713367270270627
0.04510301859682908,0.04249029962715763,0.942072192705631,0.7163450927429676,-0.13002662981336144,0.4520795121211051,0.8213910213143871,12.781686739754416
0.08485182718171991,0.020997139529909614,0.24745653956209845,0.018510232365939606,-0.1175420824469279,0.5136566650240626,0.15731701192519842,8.883196841163539
0.722424906910766,0.4248170408779906,0.5880431818091566,0.11834965521259161,-0.2256701919075878,0.21494504933153358,0.02041185246257682,12.952381460824478
0.926145883166665,0.4132554233170246,0.44620985832602034,0.5324923607289918,-0.19722838087631012,0.48190283391404154,0.25956350184987464,17.1533864733411
0.23216710201879254,0.1953668622391192,0.8414924446242407,0.006071005046967543,-0.0718456494433758,0.8475642098079146,0.8637433877745251,21.963078308735515
0.5418632040626873,0.38195087659082094,0.7048843208527473,0.1460924661365516,-0.23612797567229724,0.33219934311188903,0.1292164795472307,13.587897741881877
0.3168812170150255,0.0032640459075271313,0.010300534497670655,0.07156648439658289,-0.195952644632694,0.5737783852807105,0.33870705489538566,8.505634074024524
0.14770332048754942,0.11684341360017873,0.7910682929435429,0.8481848892634274,-0.07278464837797982,0.8292055722514308,0.4117981151877458,17.740584931446392
0.2395577321505633,0.0976615636389864,0.40767443723171326,0.638364647691551,-0.16061260335603111,0.19704424090103878,0.06941633883942433,7.468174695463931
0.42102200018443126,0.1706148956912296,0.4052398582888559,0.4532067296598163,-0.21999957576209245,0.7358557718721443,0.7439380054674869,16.886349848543638
0.9537674481068952,0.631769008530001,0.662393133445664,0.5650702017331518,-0.1866413132332958,0.19113854642340777,0.15761321971370768,13.219730479155057
0.9031091195900579,0.6751638429972151,0.7475994078142933,0.43075017330595544,-0.22556543164790777,0.8137065695547024,0.6269884161173312,20.232557171206636
0.08256505256010438,0.030342967202225634,0.3675037592949759,0.0026244009269016087,-0.048604506214492776,0.7626552186111418,0.6873454716410309,15.284538263452571
0.6911880723296477,0.07950189318261491,0.1150220849654624,0.34358969279987167,-0.2425755507960547,0.8455258661598024,0.0242418317888754,10.895266078277988
0.5285812455827024,0.040805060222182526,0.07719732881782337,0.13599064889513948,-0.23277845080701762,0.04808852722812729,0.40506626777158905,4.736893994329782
0.9871140956790115,0.6527183251488682,0.6612389874747754,0.45197194371736227,-0.22031664291590958,0.491486786316098,0.12961919255202137,14.777200860833132
0.08114748281376505,0.024184918902828176,0.2980365880027728,0.012543791518473119,-0.09945527775655755,0.3425147220007989,0.5102057232293448,9.257118822835135
0.8982297003015115,0.6989761012521472,0.7781707741544504,0.14223196657384357,-0.23490456914477859,0.11511683442173215,0.40053429769910165,11.916730138443338
