Glazing Area,Glazing Area Distribution_0,Glazing_x_GlazingDist,Glazing_x_Orientation,target,Height_to_Wall_Ratio,Relative Compactness,Roof Area,Surface_to_Volume_Ratio,Surface_x_Compactness,Volume,Wall Area,Wall_to_Roof_Ratio
0.1,0.0,0.1,0.3,15.2,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.1,0.4,15.42,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.1,0.5,15.21,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.1,0.2,12.96,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.1,0.3,12.97,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.1,0.4,12.93,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.1,0.5,13.02,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.2,0.2,24.29,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.2,0.3,24.31,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.2,0.4,24.13,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.2,0.5,24.25,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.2,0.2,28.88,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.2,0.3,29.68,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.2,0.4,28.83,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.2,0.5,27.9,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.2,0.2,26.48,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.2,0.3,27.02,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.2,0.4,26.33,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.2,0.5,25.36,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.2,0.2,23.75,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.2,0.3,24.23,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.2,0.4,23.67,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.2,0.5,22.79,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.2,0.2,35.65,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.2,0.3,37.26,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.2,0.4,36.97,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.2,0.5,36.03,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.2,0.2,33.16,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.2,0.3,32.4,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.2,0.4,33.12,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.2,0.5,32.41,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.2,0.2,10.42,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.2,0.3,10.46,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.2,0.4,10.32,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.2,0.5,10.45,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.2,0.2,10.64,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.2,0.3,10.72,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.2,0.4,10.55,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.2,0.5,10.68,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.2,0.2,11.45,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.2,0.3,11.46,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.2,0.4,11.32,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.2,0.5,11.49,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.2,0.2,11.45,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.2,0.3,11.42,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.2,0.4,11.33,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.2,0.5,11.43,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.2,0.2,15.41,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.2,0.3,15.18,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.2,0.4,15.34,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.2,0.5,15.19,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.2,0.2,12.88,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.2,0.3,13.0,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.2,0.4,12.97,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.2,0.5,13.04,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.3,0.2,24.28,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.3,0.3,24.4,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.3,0.4,24.11,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.3,0.5,24.35,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.3,0.2,28.07,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.3,0.3,29.01,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.3,0.4,29.62,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.3,0.5,29.05,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.3,0.2,25.41,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.3,0.3,26.47,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.3,0.4,26.89,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.3,0.5,26.46,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.3,0.2,22.93,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.3,0.3,23.84,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.3,0.4,24.17,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.3,0.5,23.87,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.3,0.2,35.78,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.3,0.3,35.48,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.3,0.4,36.97,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.3,0.5,36.7,0.0204081632653061,0.79,147.0,0.1428571428571428,503.23,4459.0,343.0,2.333333333333333
0.1,0.0,0.3,0.2,32.52,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.3,0.3,33.28,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.3,0.4,32.33,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.3,0.5,33.24,0.0168067226890756,0.76,122.5,0.1428571428571428,502.74,4630.5,416.5,3.4
0.1,0.0,0.3,0.2,10.39,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.3,0.3,10.34,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.3,0.4,10.35,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.3,0.5,10.38,0.0142857142857142,0.74,220.5,0.2857142857142857,507.64,2401.0,245.0,1.1111111111111112
0.1,0.0,0.3,0.2,10.77,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.3,0.3,10.68,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.3,0.4,10.68,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.3,0.5,10.7,0.0129870129870129,0.71,220.5,0.2857142857142857,504.455,2486.75,269.5,1.2222222222222223
0.1,0.0,0.3,0.2,11.22,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.3,0.3,11.16,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.3,0.4,11.1,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.3,0.5,11.14,0.0119047619047619,0.69,220.5,0.2857142857142857,507.15,2572.5,294.0,1.3333333333333333
0.1,0.0,0.3,0.2,11.59,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.3,0.3,11.6,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.3,0.4,11.53,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.3,0.5,11.61,0.0109890109890109,0.66,220.5,0.2857142857142857,501.27,2658.25,318.5,1.4444444444444444
0.1,0.0,0.3,0.2,15.16,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.3,0.3,15.36,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.3,0.4,15.12,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.3,0.5,15.36,0.010204081632653,0.64,220.5,0.2857142857142857,501.76,2744.0,343.0,1.5555555555555556
0.1,0.0,0.3,0.2,12.68,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.3,0.3,12.63,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.3,0.4,12.71,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.3,0.5,12.73,0.0095238095238095,0.62,220.5,0.2857142857142857,501.27,2829.75,367.5,1.6666666666666667
0.1,0.0,0.4,0.2,24.38,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.4,0.3,24.23,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.4,0.4,24.04,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.4,0.5,24.32,0.0238095238095238,0.98,110.25,0.1428571428571428,504.21,3601.5,294.0,2.6666666666666665
0.1,0.0,0.4,0.2,29.06,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.4,0.3,28.05,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.4,0.4,28.86,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.4,0.5,29.79,0.0219780219780219,0.9,122.5,0.1428571428571428,507.15,3944.5,318.5,2.6
0.1,0.0,0.4,0.2,26.44,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.4,0.3,25.37,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.4,0.4,26.33,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.4,0.5,27.03,0.0238095238095238,0.86,147.0,0.1428571428571428,505.68,4116.0,294.0,2.0
0.1,0.0,0.4,0.2,23.8,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
0.1,0.0,0.4,0.3,22.8,0.0219780219780219,0.82,147.0,0.1428571428571428,502.25,4287.5,318.5,2.1666666666666665
